0,000000	0,296604
0,000488	0,272955
0,000977	0,404214
0,001465	0,578936
0,001953	0,255587
0,002441	-0,175361
0,002930	-0,198376
0,003418	0,102184
0,003906	0,142423
0,004395	0,204166
0,004883	0,150503
0,005371	0,290481
0,005859	0,269319
0,006348	0,008486
0,006836	-0,276286
0,007324	-0,647076
0,007812	-0,761176
0,008301	-0,668006
0,008789	-0,630980
0,009277	-0,722325
0,009766	-0,458530
0,010254	0,056247
0,010742	0,639720
0,011230	1,068293
0,011719	1,246958
0,012207	1,196757
0,012695	0,690624
0,013184	0,229144
0,013672	-0,228536
0,014160	-0,269089
0,014648	-0,481591
0,015137	-0,624532
0,015625	-0,670097
0,016113	-0,517287
0,016602	-0,171829
0,017090	0,109393
0,017578	0,419962
0,018066	0,612808
0,018555	0,552952
0,019043	0,101168
0,019531	-0,038293
0,020020	-0,147374
0,020508	0,060331
0,020996	0,070107
0,021484	0,357156
0,021973	0,622997
0,022461	0,615271
0,022949	0,153669
0,023437	-0,592844
0,023926	-1,249998
0,024414	-1,007364
0,024902	-0,479279
0,025391	-0,271319
0,025879	-0,517322
0,026367	-0,633466
0,026855	-0,333277
0,027344	0,354345
0,027832	0,733819
0,028320	1,302939
0,028809	1,674967
0,029297	1,360546
0,029785	0,564059
0,030273	-0,641628
0,030762	-0,880549
0,031250	-0,721204
0,031738	-0,431274
0,032227	-0,221136
0,032715	-0,169076
0,033203	-0,501069
0,033691	-0,425593
0,034180	0,128278
0,034668	0,865752
0,035156	0,812595
0,035645	0,547928
0,036133	0,311440
0,036621	0,155876
0,037109	-0,256100
0,037598	-0,265783
0,038086	-0,031747
0,038574	0,308442
0,039062	0,546516
0,039551	0,419881
0,040039	-0,206921
0,040527	-1,095248
0,041016	-1,293861
0,041504	-0,524833
0,041992	-0,146363
0,042480	-0,653670
0,042969	-0,567854
0,043457	-0,213979
0,043945	0,281042
0,044434	0,447247
0,044922	0,875941
0,045410	1,619329
0,045898	1,491038
0,046387	0,864242
0,046875	-0,017689
0,047363	-0,571456
0,047852	-1,011518
0,048340	-1,042282
0,048828	-0,566106
0,049316	0,179693
0,049805	-0,013210
0,050293	-0,427376
