0,000000	-0,312348
0,000488	0,120924
0,000977	0,618849
0,001465	0,726157
0,001953	0,338544
0,002441	0,168819
0,002930	0,272235
0,003418	-0,080658
0,003906	-0,389055
0,004395	-0,044770
0,004883	0,570257
0,005371	0,643711
0,005859	0,088754
0,006348	-0,626925
0,006836	-1,028823
0,007324	-1,155150
0,007812	-0,397879
0,008301	-0,064951
0,008789	-0,295670
0,009277	-0,327375
0,009766	0,028033
0,010254	0,248610
0,010742	0,464482
0,011230	0,796945
0,011719	1,317758
0,012207	1,169089
0,012695	0,424307
0,013184	-0,196819
0,013672	-0,922542
0,014160	-0,974544
0,014648	-0,462056
0,015137	0,209098
0,015625	0,389204
0,016113	-0,063045
0,016602	-0,582522
0,017090	-0,371802
0,017578	0,437511
0,018066	0,830109
0,018555	0,431226
0,019043	0,035317
0,019531	0,285997
0,020020	0,130584
0,020508	-0,321909
0,020996	-0,217737
0,021484	0,646046
0,021973	0,783829
0,022461	0,019151
0,022949	-0,460011
0,023437	-0,733595
0,023926	-1,091054
0,024414	-0,763220
0,024902	-0,190790
0,025391	-0,261746
0,025879	-0,500964
0,026367	-0,238109
0,026855	0,345561
0,027344	0,608823
0,027832	0,839229
0,028320	1,117709
0,028809	1,191303
0,029297	0,588648
0,029785	-0,084213
0,030273	-0,674332
0,030762	-1,017966
0,031250	-0,716731
0,031738	-0,094501
0,032227	0,257022
0,032715	0,300531
0,033203	-0,069853
0,033691	-0,302060
0,034180	-0,052043
0,034668	0,582067
0,035156	0,502751
0,035645	0,085344
0,036133	-0,063435
0,036621	0,314280
0,037109	0,157352
0,037598	-0,190447
0,038086	0,311544
0,038574	0,864788
0,039062	0,257138
0,039551	-0,635999
0,040039	-0,857604
0,040527	-0,795257
0,041016	-0,749505
0,041504	-0,631456
0,041992	-0,157749
0,042480	-0,111387
0,042969	-0,087495
0,043457	0,222220
0,043945	0,536600
0,044434	0,712239
0,044922	0,889029
0,045410	0,753099
0,045898	0,472702
0,046387	0,066395
0,046875	-0,252132
0,047363	-0,748907
0,047852	-0,732334
0,048340	-0,141571
0,048828	0,300188
0,049316	0,175377
0,049805	-0,081750
0,050293	-0,221763
0,050781	-0,105149
0,051270	0,188203
0,051758	0,390035
0,052246	0,386538
0,052734	0,142899
0,053223	0,111862
0,053711	0,136980
0,054199	-0,023562
0,054687	0,148301
0,055176	0,622189
0,055664	0,587794
0,056152	-0,311627
0,056641	-0,850314
0,057129	-0,791423
0,057617	-0,655418
0,058105	-0,698776
0,058594	-0,423020
0,059082	-0,164098
0,059570	-0,027297
0,060059	0,130816
0,060547	0,421025
0,061035	0,644025
0,061523	0,753494
0,062012	0,841808
0,062500	0,659779
0,062988	0,218531
0,063477	-0,246364
0,063965	-0,677602
0,064453	-0,899998
0,064941	-0,527418
0,065430	0,173512
0,065918	0,577280
0,066406	0,257411
0,066895	-0,079055
0,067383	-0,189157
0,067871	-0,077684
0,068359	0,089242
0,068848	0,403006
0,069336	0,454450
0,069824	0,223986
0,070312	0,115167
0,070801	0,095870
0,071289	0,114702
0,071777	0,335471
0,072266	0,481340
0,072754	-0,113118
0,073242	-0,789849
0,073730	-0,847072
0,074219	-0,586326
0,074707	-0,541110
0,075195	-0,530508
0,075684	-0,132700
0,076172	0,091571
0,076660	0,083869
0,077148	0,340409
0,077637	0,629415
0,078125	0,559633
0,078613	0,502426
0,079102	0,429239
0,079590	0,331876
0,080078	0,011640
0,080566	-0,443845
0,081055	-0,447818
0,081543	-0,420493
0,082031	-0,220218
0,082520	0,143282
0,083008	0,273862
0,083496	0,198584
0,083984	-0,041134
0,084473	-0,107699
0,084961	0,095184
0,085449	0,345858
0,085937	0,242447
0,086426	0,188203
0,086914	0,088481
0,087402	0,034847
0,087891	0,086349
0,088379	0,154412
0,088867	0,456983
0,089355	0,231660
0,089844	-0,273643
0,090332	-0,631450
0,090820	-0,688442
0,091309	-0,542399
0,091797	-0,534673
0,092285	-0,459209
0,092773	-0,045038
0,093262	0,154836
0,093750	0,201052
0,094238	0,485929
0,094727	0,568863
0,095215	0,667847
0,095703	0,418080
0,096191	0,339433
0,096680	0,130456
0,097168	-0,416397
0,097656	-0,762070
0,098145	-0,613123
0,098633	-0,201449
0,099121	0,237899
0,099609	0,490651
0,100098	0,519034
0,100586	0,125211
0,101074	-0,361834
0,101562	-0,219527
0,102051	0,247640
0,102539	0,401043
0,103027	0,256836
0,103516	0,135220
0,104004	0,111897
0,104492	0,030665
0,104980	0,135103
0,105469	0,349302
0,105957	0,323633
0,106445	-0,161675
0,106934	-0,437693
0,107422	-0,710905
0,107910	-0,683754
0,108398	-0,648848
0,108887	-0,377925
0,109375	-0,055273
0,109863	0,139849
0,110352	0,153890
0,110840	0,459783
0,111328	0,485650
0,111816	0,473573
0,112305	0,312631
0,112793	0,323092
0,113281	0,292183
0,113770	-0,142918
0,114258	-0,428776
0,114746	-0,501998
0,115234	-0,406749
0,115723	-0,212713
0,116211	0,195871
0,116699	0,610623
0,117187	0,499202
0,117676	-0,145614
0,118164	-0,318389
0,118652	0,144502
0,119141	0,504384
0,119629	0,177125
0,120117	-0,040408
0,120605	-0,002115
0,121094	0,107250
0,121582	0,029166
0,122070	0,287013
0,122559	0,376337
0,123047	0,176039
0,123535	-0,356995
0,124023	-0,469909
0,124512	-0,566082
0,125000	-0,634192
0,125488	-0,562998
0,125977	-0,187665
0,126465	0,026848
0,126953	0,128330
0,127441	0,348019
0,127930	0,598953
0,128418	0,592366
0,128906	0,354623
0,129395	0,195383
0,129883	0,037978
0,130371	-0,213003
0,130859	-0,481847
0,131348	-0,480615
0,131836	-0,269757
0,132324	0,000504
0,132812	0,210126
0,133301	0,553487
0,133789	0,430389
0,134277	0,103514
0,134766	-0,280242
0,135254	-0,084585
0,135742	0,292566
0,136230	0,279119
0,136719	-0,021389
0,137207	-0,011131
0,137695	0,155946
0,138184	0,232967
0,138672	0,155342
0,139160	0,087981
0,139648	0,260867
0,140137	-0,078718
0,140625	-0,376537
0,141113	-0,561464
0,141602	-0,513140
0,142090	-0,507871
0,142578	-0,359476
0,143066	-0,083133
0,143555	0,115028
0,144043	0,295674
0,144531	0,562601
0,145020	0,428728
0,145508	0,207140
0,145996	0,240890
0,146484	0,147761
0,146973	-0,085549
0,147461	-0,253259
0,147949	-0,231708
0,148437	-0,215385
0,148926	-0,377896
0,149414	-0,168617
0,149902	0,330174
0,150391	0,569850
0,150879	0,282122
0,151367	-0,054169
0,151855	-0,005537
0,152344	0,200518
0,152832	0,153036
0,153320	0,083352
0,153809	-0,018671
0,154297	0,118531
0,154785	0,089521
0,155273	0,115492
0,155762	0,148952
0,156250	0,202098
0,156738	0,148499
0,157227	-0,068686
0,157715	-0,451762
0,158203	-0,653501
0,158691	-0,517868
0,159180	-0,337024
0,159668	-0,178608
0,160156	-0,066885
0,160645	0,272607
0,161133	0,567132
0,161621	0,452504
0,162109	0,213553
0,162598	0,203980
0,163086	0,147018
0,163574	-0,151986
0,164062	-0,391727
0,164551	-0,230279
0,165039	-0,080089
0,165527	-0,149877
0,166016	-0,103812
0,166504	0,259630
0,166992	0,395007
0,167480	0,176550
0,167969	-0,160246
0,168457	0,024867
0,168945	0,359480
0,169434	0,357348
0,169922	-0,019461
0,170410	-0,151940
0,170898	0,162911
0,171387	0,133733
0,171875	0,033366
0,172363	-0,005885
0,172852	0,255505
0,173340	0,125565
0,173828	-0,118288
0,174316	-0,256669
0,174805	-0,187682
0,175293	-0,339069
0,175781	-0,357402
0,176270	-0,272969
0,176758	-0,302130
0,177246	-0,094983
0,177734	0,298799
0,178223	0,593046
0,178711	0,297922
0,179199	0,154441
0,179687	0,246716
0,180176	0,108452
0,180664	-0,238754
0,181152	-0,190412
0,181641	-0,106113
0,182129	-0,220288
0,182617	-0,392709
0,183105	-0,077010
0,183594	0,230434
0,184082	0,214239
0,184570	0,100122
0,185059	0,305979
0,185547	0,409187
0,186035	0,387682
0,186523	0,025297
0,187012	-0,218307
0,187500	-0,126659
0,187988	0,151380
0,188477	0,122417
0,188965	0,088510
0,189453	0,174511
0,189941	0,313455
0,190430	0,079024
0,190918	-0,248722
0,191406	-0,466511
0,191895	-0,314073
0,192383	-0,253863
0,192871	-0,277355
0,193359	-0,261589
0,193848	-0,038671
0,194336	0,190962
0,194824	0,434072
0,195312	0,293705
0,195801	0,167936
0,196289	0,172060
0,196777	0,204654
0,197266	-0,095238
0,197754	-0,333771
0,198242	-0,278853
0,198730	-0,154234
0,199219	-0,194868
0,199707	-0,098218
